,情感分析结果,评价倾向,正文内容,标签
1892,0.9300410090875348,正向,正义不能迟到,0
1893,0.7036532068181869,正向,太好了！[good][good]同时希望能看到被锁链困住的女性，也有个明确的说法。,0
1894,0.2393592180263252,负向,保护伞不进去，过几年准减刑,1
1895,0.6438907129142762,正向,转发微博,0
1897,0.3309315244506966,负向,这种人怎么不判死！,1
1899,0.8236802331386668,正向,一个字：爽,0
1901,0.6424352192028852,正向,善恶终有报,0
1902,0.7579492526043954,正向,希望不要减刑,0
1903,0.7085923308003611,正向,不得缓刑减刑！,0
1904,0.8464153214742798,正向,没错//@华西小白医生:24年，别减刑！[给力],0
1905,0.736068329201049,正向,罪有应得,0
1906,0.1548900756087979,负向,我想问他们几个的背后保护伞为什么不彻查，这么多年当地派出所政府不知道他们做了什么吗？我很好奇,1
1907,0.7915249876103598,正向,这都轻的，对女性下手。,0
1908,0.2888462743740992,负向,他祖宗的脸也让他丢尽了,1
1909,0.6317853705682674,正向,判的好,0
1911,0.3771418089850561,负向,活该，为什么才24年，对于这种人来说是不是有点少,1
1912,0.1752646726387976,负向,终于了，这个地方拉入我永远的黑名单，牢底坐穿!!,1
1913,0.90760052677818,正向,24年，足够清洗内心了吧,0
1914,0.191051931199281,负向,出来也60多了，活该！,1
1915,0.671717171717172,正向,活该！,0
1916,0.6558628208940429,正向,好！,0
1917,0.9903634839273562,正向,为祖国点赞[心],0
1918,0.8140701019902229,正向,不得减刑，不得假释,0
1919,0.1034156743828843,负向,就差一点就能枪毙了他,1
1921,0.1209889265885563,负向,这年头还有如此恶势力！！！,1
1922,0.3895708605828772,负向,希望希望一定不能取保候审,1
1924,0.0132633280706234,负向,唉，失望，这么多罪，还恶劣影响，结果才是24，再减刑、保外就医，呵呵呵呵呵……,1
1925,0.1359894897255271,负向,可是保护伞也没查出来,1
1926,0.0028464022824863,负向,做满24年出来就是一个六七十岁糟老头子也起不了什么风浪，千万不要减刑大家监督啊！,1
1927,0.736068329201049,正向,罪有应得,0
1928,0.1974162630371501,负向,干脆判无期得了呗，让他出来干嘛,1
1929,0.166759088315111,负向,法网恢恢，疏而不漏,1
1930,0.7297953905324696,正向,不可减刑,0
1931,0.6438907129142762,正向,转发微博,0
1932,0.1684924422353202,负向,天网恢恢,1
1933,0.9838795438491686,正向,罪有应得 大快人心,0
1934,0.9956130937584816,正向,[泪]等来了正义。,0
1935,0.7049697680385822,正向,我的天 真是罪有应得判得好,0
1936,0.1330823474583158,负向,幸好舆论起来了，要不然这些人还在到处逍遥呢,1
1937,0.1489373406402468,负向,保护伞都不公布出来的吗？,1
1938,0.9838795438491686,正向,罪有应得 大快人心,0
1939,0.736068329201049,正向,罪有应得,0
1940,0.7428848273939241,正向,干了那么多坏事，24年也不算多！[吃瓜][吃瓜][吃瓜],0
1941,0.6650227913901456,正向,保护伞都砸判？期待,0
1943,0.1677280732949009,负向,希望能实打实的坐满24年  其他人也是[哼],1
1944,0.2297092355638345,负向,24年太少了,1
1946,0.9547846870054144,正向,我不相信女孩子们是轻伤二级和微商,0
1948,0.7992002943267316,正向,真该，24年太少了！在劳里忏悔吧,0
1949,0.671717171717172,正向,活该,0
1950,0.8920146959462593,正向,朗朗晴空，不是不报，该来的总会来的，大快人心,0
1951,0.9856934768228228,正向,就怕出来了 心态扭曲 报复社会,0
1954,0.9230769230769228,正向,别让他们出来了[泪],0
1956,0.661811140931352,正向,这个年纪，直接死在里头别出来了吧,0
1957,0.0188849551467179,负向,一秒钟也别少。。。,1
1958,0.999998869900741,正向,[泪]终于判了，希望让他坐满24年，好好待在里面反省，少年是可以战胜资本的[泪],0
1960,0.8222718068960903,正向,真担心到时候他出来 被他伤害过的那些人又危险了⚠️,0
1962,0.9785357647110496,正向,罪有应得，再挖挖背后的保护伞就更好了,0
1963,0.0495385744025195,负向,别再像孙小果一样，别再像他们之前有案底还在外面猖狂。,1
1965,0.3219368415787866,负向,这么多罪不死型？,1
1966,0.0826187280876168,负向,[doge]怎么才34万？？？,1
1967,0.0857995110679077,负向,有没有央视采访，问问他后不后悔？出来变老头儿了,1
1970,0.6581883570082878,正向,不会减刑吧，要不过几年又能看见他为非作恶了吧,0
1972,0.9998132738607196,正向,以儆效尤！[赞][赞][赞],0
1974,0.9516970520797514,正向,判决出来了！大快人心！👏,0
1976,0.6481538974124577,正向,活该[good][good],0
1977,0.5997296825020743,正向,活该24年！,0
1978,0.1516686594851194,负向,如果不减刑，我拍手成快。如果减刑，我嗤之以鼻！,1
1979,0.6930348127838161,正向,终于……,0
1980,0.3766453838879721,负向,不是死刑我不能接受,1
1981,0.1962461632234033,负向,不能42年嘛？？？？,1
1982,0.6440810611305994,正向,感觉轻了，才二十四年,0
1985,0.2220878632457228,负向,是不是又可以相信光了,1
1986,0.28787625338445,负向,👏终于扳倒了黑恶势力！,1
1987,0.8218125636082537,正向,事实是：如果被告没有前科累加罪刑判24年，只是轻伤二级判三年一下有期徒刑，拘禁或管制，对受害者何其不公,0
1988,0.6864403227850091,正向,可千万别减刑[打call],0
1989,0.235294117647059,负向,[吐],1
1990,0.9999550564701508,正向,感谢[泪][泪][泪][泪],0
1991,0.8111501047467045,正向,支持社会公平正义！,0
1992,0.8436143291739653,正向,祈祷他在牢里遭受一遍所有受害人所遭受的伤害，天天被暴打[融化],0
1993,0.2933029207970269,负向,反正可剪刑他們根本不怕，頂多五年就出來了，信不信。,1
1994,0.0885151964183873,负向,看起来只是主犯有合理判决，其他有参与斗殴、恶意伤害他人的才最高11年刑罚，有点担心对于其他恶意伤人的罪犯判决太轻了，惩戒作用可能不大，哎,1
1997,0.047129868756788,负向,十堰孙大圣的怎么处理呢，希望也给个说法,1
1998,0.9883201334425872,正向,无期更大快人心,0
2000,0.9604869462826632,正向,大快人心啊,0
2001,0.7499999999999999,正向,[抱抱],0
2003,0.9641371547673852,正向,该，终于等来了正义的结果！,0
2005,0.2708335353923902,负向,重刑！！,1
2007,0.7123832108100662,正向,正义不会缺席,0
2008,0.6317853705682674,正向,好[打call],0
2009,0.736068329201049,正向,罪有应得,0
2010,0.9563024306917732,正向,大快人心[打call],0
2012,0.6317853705682674,正向,判得好,0
2014,0.9303184365968564,正向,我只想问，什么时候处理最近一段时间，针对这个事情造谣的各路妖魔鬼怪。,0
2016,0.9604869462826632,正向,大快人心,0
2017,0.9676248263777006,正向,24年→减刑→保外就医→逍遥法外，这套就别使了。,0
2018,0.1196737016130942,负向,∴｡ 🌊* ･ ｡ 🌊∴｡ *    ･ﾟ*｡ 🌊･ ｡ ･ *ﾟ｡      ･ ﾟ*｡･ﾟ 🐳･ ｡ ･ *ﾟ｡ *    🐳∴｡ * ･ *ﾟ｡🐳･ *ﾟ｡,1
2019,0.8603371587349448,正向,爽[馋嘴],0
2020,0.2197574623612624,负向,他有何背景啊？是不是应该一窝儿端。,1
2021,0.8759800888788161,正向,数罪并罚也够轻的、,0
2022,0.63281092546955,正向,出来头发都白了[吃瓜]健康再有点闪失可能就不用出来了[doge],0
2023,0.608642864658618,正向,作恶多端罪有应得,0
2024,0.922805504997983,正向,牢底坐穿，别出来危害社会了[怒],0
2025,0.8020859269935722,正向,千万别减刑,0
2026,0.9563024306917732,正向,大快人心[打call],0
2027,0.1478972611818578,负向,保护伞比恶霸更坏，应判恶霸的两三倍刑,1
2028,0.8554003150097795,正向,朗朗乾坤，正义还在,0
2029,0.1428571428571429,负向,把伞也打出来。,1
2030,0.9803711363545284,正向,"""有人洗脑,引导舆论关注小弟,忽略大佬保护伞。😡""",0
2031,0.9497636627447528,正向,记者每年采访他一下，问问他的心里感受，并把他的美好生活公布一下。,0
2033,0.203958997046039,负向,孙小果判了多少年？,1
2034,0.8851059726103512,正向,如果有鞭刑，会不会是24鞭[泪],0
2035,0.8225388024885992,正向,罪有应得，希望不会减刑,0
2036,0.8719347013462454,正向,相信国家相信党,0
2037,0.951955806540294,正向,无论如何，千万别减刑，在那里好好呆着，反省一下怎么做个人吧！,0
2038,0.9618442821679856,正向,死刑不足惜,0
2039,0.9105189566036128,正向,罪有应得，千万别减刑,0
2040,0.9604869462826632,正向,大快人心！,0
2041,0.736068329201049,正向,真是罪有应得,0
2042,0.671717171717172,正向,活该,0
2043,0.671717171717172,正向,活该,0
2045,0.9604869462826632,正向,大快人心,0
2046,0.3491667442392929,负向,为什么不是25年 可惜了,1
2047,0.996582187183965,正向,棒！就应该这样[爱你][苦涩],0
2048,0.9980690714255912,正向,希望牢底坐穿[拜拜][拜拜][拜拜]好好改造吧,0
2049,0.6666666666666666,正向,应该死刑,0
2051,0.8262500565972973,正向,不杀不足以平民愤,0
2052,0.9604869462826632,正向,大快人心！,0
2053,0.7419104360022237,正向,好事传千里,0
2055,0.1574452098118266,负向,这个效率是不是太低了啊,1
2057,0.6360445360647072,正向,直接坐穿吧,0
2058,0.3766772825840262,负向,@迟暮_Cedar 终于判了,1
2059,0.9208588351380874,正向,罪有应得，不得减刑就好了,0
2061,0.9898200560670696,正向,看看玫瑰少年吧！,0
2062,0.9898200560670696,正向,看看玫瑰少年,0
2063,0.2496995281834696,负向,终于！！！,1
2065,0.9865711590942284,正向,只有足够的舆论关注才能给到应有的刑罚吗？这办案效率是跟着关注度走的,0
2066,0.912920254160066,正向,活该 大快人心！！！,0
2067,0.9982278094454567,正向,[加油][加油][加油],0
2068,0.736068329201049,正向,罪有应得,0
2069,0.7072431734869924,正向,正义虽迟但到！,0
2070,0.6114020527065668,正向,让他牢底坐穿,0
2071,0.7588504947608056,正向,24年估计表现好十几年就出来了，出来继续祸害人。,0
2073,0.7604517692600377,正向,我感觉判轻了,0
2074,0.6987118416434044,正向,罪上加罪,0
2075,0.7085923308003611,正向,应该在判不得减刑[哼],0
2076,0.9949009670749231,正向,痛快！把牢底坐穿[嘻嘻],0
2077,0.9544836979664648,正向,他们出来以后会打击报复吗，那几个女孩真的安全吗,0
2078,0.736068329201049,正向,罪有应得,0
2079,0.9373296087970197,正向,正义可能会迟到，但不会缺席,0
2081,0.3286162680121013,负向,谁知道有没有坐牢？,1
2082,0.2594487783235466,负向,罪有应得！！！！！,1
2083,0.125,负向,太坏了,1
2084,0.6403616636727109,正向,最后别减24年刑[doge],0
2085,0.8020859269935722,正向,千万别减刑！,0
2087,0.944427808103114,正向,呀，浅浅幸灾乐祸一下吧[太开心][太开心]不作死就不会死呢[鼓掌][鼓掌],0
2088,0.9172998301145509,正向,恶人有法制[赞],0
2089,0.2996558116663502,负向,出来应该也才六十多岁，不知道还会不会继续为非作歹,1
2090,0.7633928571428572,正向,轻了,0
2091,0.125,负向,66,1
2092,0.3609096990656261,负向,24年  所以那几个女生 如何了 ？最高的有期徒刑是25年,1
2093,0.8570484289569272,正向,牢底坐穿[可爱],0
2094,0.6350666293665401,正向,人都死了[微笑],0
2095,0.9902420854316368,正向,正义从来不会迟到,0
2098,0.98613515242511,正向,大快人心[鼓掌],0
2099,0.1390283046957715,负向,判完名義上坐牢，實際又會不會再出來威威,1
2100,0.1318565661384819,负向,终于干点良心事了,1
2101,0.0347164199371466,负向,最好别出来！出来就用鸡蛋砸他,1
2102,0.6633362499354537,正向,绝不允许减刑！恶意伤害他人，甚至下死手！,0
2103,0.677314158953365,正向,别减刑 坐到死,0
2105,0.9563024306917732,正向,大快人心[doge],0
2107,0.2423355255605396,负向,这么多罪24年一天都不能减,1
2108,0.9532607639477348,正向,24年出来以后陈大爷被04年的不良打 陈大爷不服 说 当年我42岁比你有劲[doge],0
2109,0.6098903736251912,正向,才24年啊！！！！！！？不应该死嘛？？？？[微笑][微笑][微笑],0
2110,0.305256785052408,负向,牢里过后半生吧,1
2111,0.8182313426953005,正向,轻伤二级？,0
2112,0.671717171717172,正向,活该,0
2113,0.7151653912003871,正向,罪有应得🙏,0
2114,0.671717171717172,正向,活该,0
2115,0.9410985978930652,正向,[彩虹屁][彩虹屁][彩虹屁][彩虹屁][彩虹屁][彩虹屁],0
2117,0.171742986268929,负向,弄了几个月了🙄🙄,1
2118,0.1058008192145389,负向,我甚至觉得不够[可怜][可怜][可怜][可怜],1
2119,0.1595798519303601,负向,支持！！！！！严惩不贷！,1
2121,0.2372088772225372,负向,[作揖][作揖],1
2122,0.2814400586400755,负向,真是活该[可怜][可怜][可怜],1
2123,0.0016120003018225,负向,大快人心！！！！！！！！天网恢恢 疏而不漏！！不是不报 时候未到！！！！！,1
2124,0.7060896245368697,正向,罪有应得判的好[作揖],0
2126,0.115934229016788,负向,就怕到最后也就成了几年而已！！！！,1
2127,0.10723968006558,负向,虽然涉黑不减刑，但是万一呢？之前不就有个杀人犯，他家里一直给相关负责人送💰，硬是给它减了好几年的刑嘞（不要来杠，我说的是万一，没说一定）,1
2128,0.736068329201049,正向,罪有应得,0
2129,0.0701101483806417,负向,张大鲁李军什么时候进去,1
2130,0.671717171717172,正向,活该,0
2133,0.908045458775838,正向,每次想起都觉得可恨,0
2135,0.9905988656662142,正向,@青舟王子,0
2136,0.2552749429596853,负向,240年都少了。,1
2137,0.7297953905324696,正向,别减刑,0
2139,0.6329556421242828,正向,做的孽该还了,0
2140,0.9970115601246956,正向,正义终将战胜黑暗,0
2141,0.1599614735536978,负向,24年！！！,1
2142,0.0771448530569486,负向,请曝光他在监狱里劳作的情况,1
2143,0.2496995281834696,负向,终于！！！,1
2144,0.2500787850877487,负向,绝对不能减刑！！！,1
2146,0.6035481157224664,正向,太轻了，,0
2147,0.3746559964461645,负向,为什么只有24年,1
2148,0.97985951575743,正向,相信国家相信党的光辉  正义永远不会缺席🇨🇳  ,0
2149,0.7096273193059072,正向,多转转，为了那些想要伸出来的手，再也不敢伸出来。,0
2150,0.9398743410285262,正向,真是大快人心[憧憬],0
2151,0.910944258989492,正向,他老婆说啥来着[笑cry]大家还记得吗，让我们等着看呢,0
2152,0.7621894640331935,正向,24年几乎是封顶了  大快人心！,0
2156,0.3085284217702863,负向,好！！！,1
2157,0.296732071470748,负向,牢底坐穿！！！！,1
2158,0.0644402326362963,负向,活该，就困在监狱里直到不举,1
2159,0.7220353007593419,正向,有公信力吗，陈继志她妈是什么官来着[doge],0
2160,0.9162894661876446,正向,千万别减，无期都够,0
2166,0.6317853705682674,正向,好[awsl],0
2167,0.3238887544558755,负向,活该！！！,1
2168,0.625,正向,牛啊,0
2170,0.3532371870518652,负向,直接无期徒刑吧[二哈]怕出来又祸害人,1
2172,0.736068329201049,正向,罪有应得,0
2173,0.6130768246683949,正向,这种人死刑都不心疼。,0
2174,0.9797660963263152,正向,看似是一个恪守爱国、乡贤的人设，却唯独没有那一句“对不起受害者”。  他的痛哭和道歉，是因为自己被国家抓住了，害怕坐牢，而不是真心悔过，到最后也没有意识到自己错在哪里，只是面对法律无计可施，示个弱给法官看。,0
2175,0.671717171717172,正向,活该,0
2176,0.736068329201049,正向,罪有应得,0
2177,0.0774852449780783,负向,天道好轮回，害人害己害家人。,1
2178,0.8571982501688652,正向,二十四年后就不是好汉而是老汉了，可以[doge],0
2179,0.9759170564210746,正向,今天同事还在感慨怎么判这么多年！🙄️如果犯罪成本都那么低 这个社会还会好么,0
2180,0.0083256293481823,负向,为啥不是黑势力！,1
2181,0.973833055545652,正向,就让法律制裁他们，不要减刑,0
2182,0.736068329201049,正向,罪有应得,0
2183,0.2027602249920705,负向,真TMD该,1
2184,0.1094355271510461,负向,别让群众几年后看见他们吃烧烤，到时候替警察围殴找犯人，死活不论[举手]//@Blue_芝麻麻:可以不让他减刑吗[开学季]就让他坐满24年牢，然后出来跟社会脱轨，背负一辈子的案底抬不起头，在社会尘埃里呆一辈子,1
2186,0.9413641048001032,正向,大快人心[二哈][二哈],0
2188,0.64466212060178,正向,一定不能减刑！不要出来祸害百姓！,0
2189,0.8484926694693662,正向,就这吗，我感觉轻了……,0
2190,0.0116641949105931,负向,开设赌场？非法拘禁？网络犯罪……这不就是黑恶势力，还是很黑的那种。怎么能嚣张干坏事那么多年的？,1
2191,0.9285339628067996,正向,终于等到，希望是严判，别风声过了又减刑,0
2192,0.8621211278323258,正向,出来也要继续犯罪的 说句没有人道主义的话 这种人已经没得改造了 放出来还要再犯大案 [微笑],0
2193,0.671717171717172,正向,活该,0
2194,0.8020859269935734,正向,祖国真棒[打call],0
2195,0.671717171717172,正向,活该,0
2196,0.9178743961352656,正向,可以[赞],0
2197,0.954697893101304,正向,喜大普奔,0
2198,0.2569291455372501,负向,@Z歪歪_yueyyy 终于有结果了,1
2199,0.9575420200962308,正向,[鼓掌][鼓掌][鼓掌],0
2200,0.9604869462826632,正向,大快人心,0
2201,0.8369587512895927,正向,[打call]爽[舔屏],0
2204,0.8020859269935734,正向,@冷艳壮士,0
2205,0.2311152451170767,负向,24年是不是有点少[疑问][疑问],1
2206,0.7312644688240393,正向,干得漂亮！,0
2208,0.6655707091136663,正向,谁给他减刑谁傻避,0
2209,0.9833632823559684,正向,大快人心[米奇比心],0
2211,0.8043287770982225,正向,才24年么[泪],0
2212,0.7801450909052425,正向,不要再出来危害人间了[哼],0
2213,0.3167751694284305,负向,才24年吗,1
2214,0.3244795741487474,负向,[doge]不得判刑五十年！！！！！！！,1
2215,0.934728936748739,正向,过几年也许就会，表现良好，减减减,0
2217,0.8505460099811469,正向,大快人心！！！,0
2218,0.1793800319059523,负向,想知道全程没打架拉架的两个人有没有被视为同伙，,1
2220,0.1762642522566798,负向,活该！不是不报，时候刚到！,1
2221,0.1221669764844712,负向,打的这么狠才轻伤，我不理解。,1
2223,0.037788456757937,负向,真牛批，还是门子硬！回头过两年办个保外就医又是一个大哥[doge],1
2224,0.9178743961352656,正向,[赞],0
2225,0.6114020527065668,正向,牢底坐穿,0
2226,0.5973125250364839,正向,24年[开学季],0
2227,0.8844730305022104,正向,中国速度！,0
2229,0.7949302690213654,正向,别减刑 24年就是24年[爱你],0
2230,0.6946043950394576,正向,正义之光！,0
2231,0.0755523948236365,负向,说实话，看到这样的判决竟还是让人没有安全感[感冒],1
2232,0.8987794568242968,正向,判得好[赞]太爽啦！！,0
2233,0.3150105708245242,负向,该让他们死,1
2234,0.7085923308003611,正向,别减刑别让他出来祸害,0
2235,0.6826483626969518,正向,五毒俱全啊这个人,0
2236,0.736068329201049,正向,罪有应得,0
2237,0.671717171717172,正向,活该,0
2238,0.1895171380042462,负向,24年？太短了吧,1
2239,0.7328123108559339,正向,我觉得应该42年,0
2242,0.7855057467154288,正向,别减刑[太开心][太开心],0
2244,0.6233736795079825,正向,[awsl][awsl][awsl][太开心][太开心][太开心][太开心],0
2245,0.0137309072500073,负向,怎么还有个姜某萍呢？？？？罪恶还不够大是吗？？,1
2246,0.7297953905324696,正向,不得减刑,0
2247,0.755952101401173,正向,为什么24年 我觉得可以再久一点 牢底坐穿[可爱],0
2249,0.3740609816915035,负向,法网恢恢，疏而不漏！恶因种恶果！所以恶有恶报！,1
2250,0.736068329201049,正向,罪有应得[哇],0
2251,0.9647645229044568,正向,干得漂亮[赞],0
2252,0.698416139828419,正向,@大头茜哈,0
2253,0.8693306823619068,正向,大快人心，就怕人家有钱找关系到时候提前出狱来寻仇，可怕,0
2257,0.8996655518394647,正向,漂亮,0
2258,0.7865210869325197,正向,死刑活该,0
2259,0.3284205832642736,负向,掌声响起来 垃圾不配拥有人生,1
2260,0.9178743961352656,正向,赞,0
2261,0.8897790741653917,正向,漂亮[good],0
2263,0.2787780133624188,负向,数罪并罚24年，感觉真的不多,1
2265,0.0351427135072995,负向,终于进去了！！[怒][怒][怒],1
2266,0.048934665804748,负向,好像漏了一个人，公安局局长呢？,1
2267,0.7790580351280914,正向,感觉还是轻了,0
2269,0.0056404462341314,负向,24年都便宜他们了[鄙视][鄙视][鄙视],1
2270,0.9928072054702302,正向,别的事件也关注一下吧  求求了[泪][泪],0
2271,0.8303963028484952,正向,正义永远不会缺席！,0
2272,0.9604869462826632,正向,大快人心！,0
2273,0.1406652416989987,负向,保护伞呢？怎么处罚？,1
2275,0.1288695394475705,负向,其他人呢？打人的一共被判了6个，哪六个？,1
2276,0.823529411764706,正向,正义！,0
2277,0.736068329201049,正向,罪有应得！,0
2278,0.3248005920427734,负向,为什么不是故意杀人罪[打call],1
2279,0.736068329201049,正向,罪有应得！,0
2280,0.875,正向,真爽,0
2282,0.999999999853466,正向,🙏🙏玫瑰🌹少年需要管理一下吧，现在学校问题太多了，希望国家可以把关师德师风校风校园应该是培养国家高素质人才的地方，某些老师却只手遮天歧视学生，做出非常恶劣泯灭人性的行为，这样的老师怎么去领导整个学校，这样的老师能教育出什么样的学生，希望国家不要坐视不管！🙏,0
2283,0.9516075828186904,正向,@我的印象笔记,0
2285,0.9604869462826632,正向,大快人心,0
2286,0.9604869462826632,正向,大快人心,0
2287,0.8469166629676254,正向,罪有应得，牢底坐穿[太阳],0
2288,0.9563024306917732,正向,大快人心[打call]🙏,0
2289,0.946717055351154,正向,如果没有被爆出来，应该也就不了了之了，太惨了[泪][泪][泪],0
2290,0.736068329201049,正向,罪有应得,0
2291,0.9549178590795528,正向,其他动手的人一定要一起罚呀[苦涩],0
2292,0.645406099546134,正向,罚32万就是个笑话,0
2294,0.7608695652173911,正向,[微笑],0
2295,0.9999999492936464,正向,有结果了，好感动！！！[悲伤][悲伤][泪][泪][泪],0
2296,0.6438907129142762,正向,转发微博,0
2297,0.7947420626117194,正向,我想知道他背后的保护伞怎么处置,0
2299,0.9661341851568488,正向,正义不会迟到[给力][给力][给力]但是有点点疑惑就是被害人都是轻伤轻微伤？看着不像啊[融化][融化][融化],0
2301,0.9074123283114702,正向,是不是表现的好还能减刑，还能缓释,0
2302,0.6867742389449359,正向,不能减刑 不能假释！🙅🙅,0
2304,0.9331247301607194,正向,24年值得拥有！,0
2307,0.9927871360508858,正向,[老师好]不能减刑！！！//@华西小白医生:24年，别减刑！[给力],0
2308,0.6947890818858563,正向,舒服了,0
2309,0.3757814773726213,负向,是不是少了点,1
2310,0.736068329201049,正向,罪有应得！,0
2312,0.671717171717172,正向,活该,0
2313,0.3672487534412043,负向,有的才判几个月啊,1
2315,0.1329080902821576,负向,不要过几年花点钱又出来了,1
2316,0.7297953905324696,正向,别减刑,0
2317,0.3222012944459902,负向,为什么他们还有辩护律师？（好奇）,1
2319,0.9982660293374224,正向,[挤眼]，哇塞塞，双手都得给你点赞//@外汇金油市场大咖-肖总:正义也许会迟到，但不会缺席。,0
2320,0.736068329201049,正向,罪有应得,0
2321,0.9604869462826632,正向,大快人心！,0
2322,0.8249039271548002,正向,牢底坐穿吧[开学季][开学季],0
2323,0.980815402268366,正向,公开庭审视频在哪看？,0
2324,0.8403404040720724,正向,干得漂亮[赢牛奶],0
2325,0.978156015189704,正向,活该，大快人心,0
2326,0.7333333333333333,正向,所以相信国家,0
2327,0.8389868952821218,正向,减刑都没什么，别到时整个保外就医，再次践踏法治[doge],0
2328,0.3723355563180366,负向,死里边谢谢,1
2330,0.8052194550102945,正向,看出来了，他是挡枪的[微笑],0
2331,0.736068329201049,正向,可以，罪有应得,0
2332,0.8251090861613074,正向,这下好了，孩子老成别人的了,0
2334,0.3117810170767362,负向,吆，受害者一个都不出现的状况下审理宣判也是第一遭，放心吧，进去搞个发明创造啥的没几年就出来了。,1
2335,0.9563024306917732,正向,大快人心[good],0
2336,0.736068329201049,正向,罪有应得,0
2337,0.6035481157224664,正向,还是太轻了,0
2339,0.2036791729170071,负向,24年给他太短了[怒]直接不用出来了多好,1
2340,0.976585184844163,正向,好 大快人心,0
2341,0.6527296293347417,正向,这种人牢底坐穿！,0
2342,0.9101171684727276,正向,判得太轻了[微笑][微笑],0
2343,0.7695049137752216,正向,希望不再有陈小果！,0
2344,0.9277784741113914,正向,@沉迷于my,0
2346,0.671717171717172,正向,活该,0
2348,0.8437938897592079,正向,姑娘怎么样了？有后续吗,0
2349,0.3452787547128308,负向,咋不枪毙呢！,1
2350,0.6070326781070209,正向,无期就好了[doge],0
2351,0.671717171717172,正向,活该！,0
2352,0.9927854141227151,正向,可别减刑啊大快人心,0
2353,0.736068329201049,正向,罪有应得,0
2354,0.0014700004373862,负向,他在装可怜 千万别减刑 打人的时候嚣张的呀现在哭干啥！?有本事嚣张啊  他就是在装可怜想轻判  该 关s他[鲜花],1
2355,0.612718738264278,正向,能不能阉了,0
2356,0.8455602134428346,正向,说是说判了24年，谁知道东捡捡西捡捡？一下子就放出来了谁知道后面的大树有多大？,0
2357,0.9604869462826632,正向,大快人心！,0
2358,0.9810855123172328,正向,就是这句话！//@HYH吴情:大快人心！！！,0
2359,0.657948370693102,正向,不应该死刑吗[开学季],0
2360,0.3676397703737085,负向,一分一秒都别减！,1
2361,0.671717171717172,正向,活该！,0
2363,0.9875874770294906,正向,坐等东航@中国东方航空 事故后续,0
2364,0.1025429789395228,负向,想知道一下对阻挠人民群众报案的警察都是怎么处分的,1
2365,0.6438907129142762,正向,转发微博,0
2366,0.7500624229391235,正向,泪目了,0
2367,0.9178743961352656,正向,[赞],0
2368,0.9963300932992744,正向,大快人心[嘻嘻][打call][打call],0
2369,0.166759088315111,负向,法网恢恢，疏而不漏！,1
2370,0.998841662586713,正向,24年判的挺好，已经算很高了。真是罪有应得！大快人心！👏希望24年牢坐实，给所有的不法分子敲个警钟,0
2371,0.1621726812102126,负向,不应该查查背后的保护伞们吗？[嘘],1
2372,0.0311670201282029,负向,24年，出来头顶会有一大片雪花吧[doge],1
2373,0.12471429086031,负向,不能崩了么[doge],1
2376,0.9342040775875382,正向,不要减刑，而且我也不觉得20多年能让人忘记曾经的痛,0
2377,0.764705882352941,正向,[鼓掌],0
2378,0.6642762836901674,正向,陈继志，1981年出生，如果不减刑出来最少也是65岁了[doge],0
2379,0.7380173415402955,正向,24年不就是能活着出来？？[怒骂],0
2380,0.7444881992943525,正向,姜某萍是男女？9个男的吧？,0
2381,0.9960028070667282,正向,@哥哥你看她打我 24年 活该,0
2382,0.0760720057905736,负向,不太够感觉,1
2383,0.0123243854856716,负向,太低了。为啥不久一点,1
2384,0.3772042279107095,负向,报应终于来了,1
2385,0.0412723657243937,负向,为什么不直接枪毙了啊，关了出来继续害人,1
2387,0.9604869462826632,正向,大快人心,0
2388,0.736068329201049,正向,罪有应得,0
2389,0.2537347786664093,负向,我想知道那些保护伞怎么样了 而且不会坐牢坐一半 又被放出来吧,1
2390,0.1307475573530168,负向,才24年！被害人那四名女孩咋样了,1
2391,0.7771373616120488,正向,一伙人在牢里团聚[doge],0
2392,0.7879230400541809,正向,24年 判轻了 让他们老死在里面才最好 这辈子别想看外面的世界是最最最好的👌,0
2394,0.0327729501531268,负向,千万不要放出来害人,1
2395,0.671717171717172,正向,活该,0
2396,0.901475593476506,正向,终于等来了最后的判决……,0
2397,0.3289542938798206,负向,无语，感觉少了,1
2398,0.0098052263199469,负向,2012—2022，违法人员逍遥法外，地方保护伞只手遮天！要不是被爆上网络上，人家还在开大奔逍遥快活呢！也不知道全国各地还有多少这样的人！真是讽刺呀！[跪了][跪了][跪了],1
2400,0.2924401344047497,负向,这种人会不会像孙小果一样，减刑再减刑没几年就出来了,1
2401,0.976585184844163,正向,好！大快人心,0
2402,0.905441938318727,正向,//@华西小白医生:24年，别减刑！[给力],0
2403,0.9815930550489652,正向,看到判刑那条消息时，我开始真的相信“正义永远不会迟到，或早或晚”[泪],0
2407,0.1999999999999999,负向,没有精神损失费吗？,1
2408,0.1611979906207541,负向,应该死刑，不公平,1
2409,0.5972364901895199,正向,不得放过坏人,0
2410,0.680437926715132,正向,可怜那个被打的女孩子了，唉，年纪轻轻的就,0
2411,0.9021171224764064,正向,太棒了 真该,0
2412,0.6558628208940429,正向,好!,0
2413,0.9999911998185028,正向,希每个女孩都平平安安，法律是我们最坚强的护盾[心][心],0
2415,0.9576222414385792,正向,痛快，罪有应得,0
2416,0.8592748678078952,正向,不知道还有多少这样的恶势力没有被曝光[思考],0
